Customer_ID,Region,Account_Type,Month,Year,kWh_Consumed,Peak_Demand_kW,Bill_Amount_USD,Temperature_Avg_F
387,Birmingham,Residential,1,2023,1481.2,3.05,177.74,60.5
387,Birmingham,Residential,2,2023,4480.03,9.08,537.6,41.6
387,Birmingham,Residential,3,2023,5220.08,11.27,626.41,86.4
387,Birmingham,Residential,4,2023,3415.06,7.82,409.81,76.0
387,Birmingham,Residential,5,2023,3307.62,6.52,396.91,81.4
387,Birmingham,Residential,6,2023,5301.15,14.27,636.14,59.9
387,Birmingham,Residential,7,2023,5283.74,13.98,634.05,91.4
387,Birmingham,Residential,8,2023,10905.85,27.1,1308.7,82.4
387,Birmingham,Residential,9,2023,4042.21,9.92,485.06,70.0
387,Birmingham,Residential,10,2023,2100.14,5.8,252.02,80.3
387,Birmingham,Residential,11,2023,287.14,0.68,34.46,95.2
387,Birmingham,Residential,12,2023,2083.72,4.72,250.05,79.6
387,Birmingham,Residential,1,2024,390.18,0.66,46.82,74.1
387,Birmingham,Residential,2,2024,7293.55,18.89,875.23,77.2
387,Birmingham,Residential,3,2024,2046.48,4.26,245.58,77.7
387,Birmingham,Residential,4,2024,622.56,1.4,74.71,53.9
387,Birmingham,Residential,5,2024,9062.87,16.87,1087.54,91.0
387,Birmingham,Residential,6,2024,7445.22,16.74,893.43,58.9
387,Birmingham,Residential,7,2024,8424.6,18.08,1010.95,104.5
387,Birmingham,Residential,8,2024,6424.11,11.79,770.89,99.7
387,Birmingham,Residential,9,2024,5189.24,10.51,622.71,62.3
387,Birmingham,Residential,10,2024,3738.16,8.37,448.58,59.7
387,Birmingham,Residential,11,2024,1786.87,3.05,214.42,79.7
387,Birmingham,Residential,12,2024,2110.09,5.19,253.21,81.9
388,Rural South,Industrial,1,2023,11039.56,29.51,1103.96,72.7
388,Rural South,Industrial,2,2023,22744.99,61.9,2274.5,86.2
388,Rural South,Industrial,3,2023,24068.86,54.8,2406.89,78.8
388,Rural South,Industrial,4,2023,18103.88,36.43,1810.39,82.5
388,Rural South,Industrial,5,2023,18501.43,36.0,1850.14,88.5
388,Rural South,Industrial,6,2023,22136.54,57.65,2213.65,74.1
388,Rural South,Industrial,7,2023,16155.02,42.01,1615.5,91.8
388,Rural South,Industrial,8,2023,22795.25,52.42,2279.52,106.5
388,Rural South,Industrial,9,2023,22631.1,50.7,2263.11,84.1
388,Rural South,Industrial,10,2023,12673.66,27.98,1267.37,79.7
388,Rural South,Industrial,11,2023,18417.36,32.96,1841.74,87.4
388,Rural South,Industrial,12,2023,21673.42,52.44,2167.34,89.8
388,Rural South,Industrial,1,2024,30662.98,53.8,3066.3,63.0
388,Rural South,Industrial,2,2024,24733.53,65.92,2473.35,85.3
388,Rural South,Industrial,3,2024,29896.47,81.14,2989.65,85.6
388,Rural South,Industrial,4,2024,23007.05,53.74,2300.71,87.8
388,Rural South,Industrial,5,2024,24606.33,59.62,2460.63,96.8
388,Rural South,Industrial,6,2024,15903.11,35.96,1590.31,69.1
388,Rural South,Industrial,7,2024,28676.43,47.9,2867.64,45.6
388,Rural South,Industrial,8,2024,19576.35,45.09,1957.64,77.2
388,Rural South,Industrial,9,2024,19115.44,48.03,1911.54,98.7
388,Rural South,Industrial,10,2024,22379.69,60.34,2237.97,69.2
388,Rural South,Industrial,11,2024,16827.95,41.34,1682.8,79.2
388,Rural South,Industrial,12,2024,25829.77,70.04,2582.98,77.1
389,Montgomery,Residential,1,2023,527.9,1.37,63.35,64.6
389,Montgomery,Residential,2,2023,3070.19,7.6,368.42,79.8
389,Montgomery,Residential,3,2023,2421.09,6.64,290.53,90.4
389,Montgomery,Residential,4,2023,9730.22,25.92,1167.63,75.7
389,Montgomery,Residential,5,2023,2710.69,4.9,325.28,58.4
389,Montgomery,Residential,6,2023,4885.95,11.23,586.31,82.0
389,Montgomery,Residential,7,2023,430.52,0.88,51.66,63.8
389,Montgomery,Residential,8,2023,10437.85,27.0,1252.54,80.7
389,Montgomery,Residential,9,2023,3388.36,7.78,406.6,87.8
389,Montgomery,Residential,10,2023,2348.29,4.94,281.79,75.9
389,Montgomery,Residential,11,2023,6092.79,16.41,731.13,35.8
389,Montgomery,Residential,12,2023,7835.2,20.18,940.22,95.7
389,Montgomery,Residential,1,2024,555.39,1.36,66.65,68.6
389,Montgomery,Residential,2,2024,5488.78,14.43,658.65,77.9
389,Montgomery,Residential,3,2024,2786.28,7.47,334.35,96.6
389,Montgomery,Residential,4,2024,3062.23,7.28,367.47,70.5
389,Montgomery,Residential,5,2024,3228.38,6.57,387.41,91.6
389,Montgomery,Residential,6,2024,5656.1,12.76,678.73,84.3
389,Montgomery,Residential,7,2024,2572.91,6.98,308.75,66.3
389,Montgomery,Residential,8,2024,3963.99,10.65,475.68,57.1
389,Montgomery,Residential,9,2024,3169.83,6.67,380.38,82.5
389,Montgomery,Residential,10,2024,6671.52,15.01,800.58,83.4
389,Montgomery,Residential,11,2024,6454.36,12.41,774.52,73.0
389,Montgomery,Residential,12,2024,5054.21,8.91,606.51,60.0
390,Mobile,Commercial,1,2023,7699.07,18.48,769.91,47.5
390,Mobile,Commercial,2,2023,8157.92,19.77,815.79,93.4
390,Mobile,Commercial,3,2023,8351.05,17.64,835.11,85.8
390,Mobile,Commercial,4,2023,9365.93,16.72,936.59,66.4
390,Mobile,Commercial,5,2023,7066.76,14.21,706.68,92.7
390,Mobile,Commercial,6,2023,11583.37,29.95,1158.34,65.7
390,Mobile,Commercial,7,2023,1062.64,1.83,106.26,78.1
390,Mobile,Commercial,8,2023,5090.6,10.01,509.06,72.3
390,Mobile,Commercial,9,2023,727.89,1.98,72.79,90.6
390,Mobile,Commercial,10,2023,7515.11,16.87,751.51,75.8
390,Mobile,Commercial,11,2023,3835.35,7.45,383.53,70.8
390,Mobile,Commercial,12,2023,8612.3,19.19,861.23,65.8
390,Mobile,Commercial,1,2024,6920.69,13.8,692.07,95.8
390,Mobile,Commercial,2,2024,750.21,1.76,75.02,77.8
390,Mobile,Commercial,3,2024,4072.67,7.57,407.27,95.0
390,Mobile,Commercial,4,2024,7096.36,19.56,709.64,59.3
390,Mobile,Commercial,5,2024,6921.95,13.68,692.19,80.2
390,Mobile,Commercial,6,2024,21878.11,38.45,2187.81,43.4
390,Mobile,Commercial,7,2024,2004.42,4.44,200.44,94.6
390,Mobile,Commercial,8,2024,455.2,1.22,45.52,75.1
390,Mobile,Commercial,9,2024,5583.18,10.79,558.32,65.4
390,Mobile,Commercial,10,2024,7139.04,16.43,713.9,70.0
390,Mobile,Commercial,11,2024,13285.31,25.3,1328.53,94.9
390,Mobile,Commercial,12,2024,10131.52,19.99,1013.15,71.5
391,Rural South,Commercial,1,2023,9292.35,16.6,929.23,87.1
391,Rural South,Commercial,2,2023,13008.49,31.89,1300.85,80.6
391,Rural South,Commercial,3,2023,15638.31,41.0,1563.83,65.8
391,Rural South,Commercial,4,2023,13699.78,29.61,1369.98,85.6
391,Rural South,Commercial,5,2023,4950.0,12.12,495.0,78.5
391,Rural South,Commercial,6,2023,9507.15,22.84,950.71,72.9
391,Rural South,Commercial,7,2023,7235.32,14.1,723.53,52.1
391,Rural South,Commercial,8,2023,4553.66,12.08,455.37,71.4
391,Rural South,Commercial,9,2023,5137.16,11.87,513.72,62.2
391,Rural South,Commercial,10,2023,13305.46,35.23,1330.55,73.4
391,Rural South,Commercial,11,2023,18833.71,42.77,1883.37,78.3
391,Rural South,Commercial,12,2023,13200.78,34.27,1320.08,71.9
391,Rural South,Commercial,1,2024,4691.63,12.71,469.16,78.9
391,Rural South,Commercial,2,2024,14477.58,36.41,1447.76,73.7
391,Rural South,Commercial,3,2024,10233.89,26.96,1023.39,78.9
391,Rural South,Commercial,4,2024,7510.0,14.2,751.0,74.3
391,Rural South,Commercial,5,2024,3007.63,5.24,300.76,74.8
391,Rural South,Commercial,6,2024,11266.47,27.24,1126.65,79.4
391,Rural South,Commercial,7,2024,8920.9,23.36,892.09,85.9
391,Rural South,Commercial,8,2024,8974.67,23.99,897.47,75.2
391,Rural South,Commercial,9,2024,11675.8,27.05,1167.58,77.0
391,Rural South,Commercial,10,2024,6817.02,16.3,681.7,82.0
391,Rural South,Commercial,11,2024,7823.91,15.03,782.39,70.8
391,Rural South,Commercial,12,2024,8777.11,22.45,877.71,77.5
392,Mobile,Industrial,1,2023,14481.88,31.45,1448.19,80.0
392,Mobile,Industrial,2,2023,29232.56,50.21,2923.26,60.3
392,Mobile,Industrial,3,2023,17487.12,36.89,1748.71,116.7
392,Mobile,Industrial,4,2023,15889.34,37.26,1588.93,94.3
392,Mobile,Industrial,5,2023,18856.47,41.74,1885.65,75.9
392,Mobile,Industrial,6,2023,19344.16,35.39,1934.42,81.4
392,Mobile,Industrial,7,2023,12101.23,25.43,1210.12,77.8
392,Mobile,Industrial,8,2023,17983.19,40.1,1798.32,47.1
392,Mobile,Industrial,9,2023,25604.45,63.57,2560.44,43.4
392,Mobile,Industrial,10,2023,30742.23,58.51,3074.22,84.3
392,Mobile,Industrial,11,2023,13195.02,22.35,1319.5,95.1
392,Mobile,Industrial,12,2023,16248.1,37.6,1624.81,64.4
392,Mobile,Industrial,1,2024,10995.15,22.01,1099.51,62.0
392,Mobile,Industrial,2,2024,16269.16,29.57,1626.92,87.3
392,Mobile,Industrial,3,2024,25835.97,44.36,2583.6,56.4
392,Mobile,Industrial,4,2024,21352.7,54.87,2135.27,47.4
392,Mobile,Industrial,5,2024,21371.72,44.76,2137.17,107.4
392,Mobile,Industrial,6,2024,11100.94,20.32,1110.09,59.8
392,Mobile,Industrial,7,2024,23636.38,53.7,2363.64,87.7
392,Mobile,Industrial,8,2024,15294.42,33.65,1529.44,97.1
392,Mobile,Industrial,9,2024,15922.11,37.82,1592.21,100.1
392,Mobile,Industrial,10,2024,22343.26,50.85,2234.33,94.1
392,Mobile,Industrial,11,2024,21854.14,49.12,2185.41,84.9
392,Mobile,Industrial,12,2024,23550.66,63.18,2355.07,92.2
393,Rural South,Industrial,1,2023,19835.86,43.27,1983.59,61.5
393,Rural South,Industrial,2,2023,19605.3,33.47,1960.53,65.0
393,Rural South,Industrial,3,2023,16989.64,39.96,1698.96,99.8
393,Rural South,Industrial,4,2023,23113.64,41.49,2311.36,83.7
393,Rural South,Industrial,5,2023,25363.22,57.04,2536.32,84.3
393,Rural South,Industrial,6,2023,29335.39,63.82,2933.54,43.6
393,Rural South,Industrial,7,2023,15012.04,25.08,1501.2,64.5
393,Rural South,Industrial,8,2023,13121.42,29.8,1312.14,76.7
393,Rural South,Industrial,9,2023,20799.66,48.47,2079.97,104.6
393,Rural South,Industrial,10,2023,24518.95,56.38,2451.89,67.4
393,Rural South,Industrial,11,2023,22471.8,50.95,2247.18,47.6
393,Rural South,Industrial,12,2023,20711.28,56.51,2071.13,76.3
393,Rural South,Industrial,1,2024,15489.51,26.91,1548.95,72.0
393,Rural South,Industrial,2,2024,16537.31,45.67,1653.73,61.0
393,Rural South,Industrial,3,2024,23372.5,51.83,2337.25,90.5
393,Rural South,Industrial,4,2024,22549.98,53.57,2255.0,68.4
393,Rural South,Industrial,5,2024,16687.23,43.47,1668.72,68.9
393,Rural South,Industrial,6,2024,18899.96,31.97,1890.0,61.9
393,Rural South,Industrial,7,2024,25269.12,47.83,2526.91,72.0
393,Rural South,Industrial,8,2024,23824.4,56.36,2382.44,54.0
393,Rural South,Industrial,9,2024,16558.3,33.15,1655.83,87.9
393,Rural South,Industrial,10,2024,24367.73,62.11,2436.77,57.0
393,Rural South,Industrial,11,2024,21515.34,51.12,2151.53,79.9
393,Rural South,Industrial,12,2024,16458.93,31.62,1645.89,80.4
394,Rural South,Residential,1,2023,6702.26,17.84,804.27,61.1
394,Rural South,Residential,2,2023,4194.79,7.69,503.37,75.4
394,Rural South,Residential,3,2023,1607.1,3.02,192.85,72.4
394,Rural South,Residential,4,2023,3884.51,8.88,466.14,83.8
394,Rural South,Residential,5,2023,5157.49,8.8,618.9,76.9
394,Rural South,Residential,6,2023,742.06,1.69,89.05,66.6
394,Rural South,Residential,7,2023,4084.23,9.06,490.11,69.0
394,Rural South,Residential,8,2023,1831.92,3.88,219.83,99.0
394,Rural South,Residential,9,2023,4034.69,10.98,484.16,90.6
394,Rural South,Residential,10,2023,138.69,0.29,16.64,71.9
394,Rural South,Residential,11,2023,3205.94,7.85,384.71,53.7
394,Rural South,Residential,12,2023,2799.88,6.46,335.99,56.4
394,Rural South,Residential,1,2024,701.29,1.72,84.15,61.4
394,Rural South,Residential,2,2024,7785.72,21.27,934.29,66.2
394,Rural South,Residential,3,2024,10692.48,25.64,1283.1,70.0
394,Rural South,Residential,4,2024,5237.28,11.19,628.47,99.5
394,Rural South,Residential,5,2024,52.53,0.11,6.3,67.2
394,Rural South,Residential,6,2024,1127.74,2.11,135.33,81.2
394,Rural South,Residential,7,2024,4444.42,11.86,533.33,71.3
394,Rural South,Residential,8,2024,952.33,2.0,114.28,75.7
394,Rural South,Residential,9,2024,477.29,1.08,57.27,61.0
394,Rural South,Residential,10,2024,2893.71,5.06,347.25,74.3
394,Rural South,Residential,11,2024,964.98,1.91,115.8,58.8
394,Rural South,Residential,12,2024,4400.94,10.33,528.11,60.8
395,Montgomery,Commercial,1,2023,16082.19,37.6,1608.22,57.3
395,Montgomery,Commercial,2,2023,11811.08,20.19,1181.11,46.4
395,Montgomery,Commercial,3,2023,3291.53,6.23,329.15,66.7
395,Montgomery,Commercial,4,2023,3298.5,6.91,329.85,85.9
395,Montgomery,Commercial,5,2023,7890.98,21.07,789.1,96.0
395,Montgomery,Commercial,6,2023,7164.03,19.29,716.4,78.6
395,Montgomery,Commercial,7,2023,6659.03,12.26,665.9,61.9
395,Montgomery,Commercial,8,2023,5966.13,15.34,596.61,56.9
395,Montgomery,Commercial,9,2023,9937.09,19.13,993.71,70.4
395,Montgomery,Commercial,10,2023,7498.76,14.87,749.88,117.4
395,Montgomery,Commercial,11,2023,5984.75,11.64,598.48,79.7
395,Montgomery,Commercial,12,2023,7729.32,19.85,772.93,92.4
395,Montgomery,Commercial,1,2024,9192.29,18.91,919.23,70.9
395,Montgomery,Commercial,2,2024,19462.58,52.83,1946.26,62.1
395,Montgomery,Commercial,3,2024,7030.8,19.19,703.08,88.7
395,Montgomery,Commercial,4,2024,3909.33,8.12,390.93,86.5
395,Montgomery,Commercial,5,2024,5602.64,11.04,560.26,90.0
395,Montgomery,Commercial,6,2024,12885.06,25.59,1288.51,73.6
395,Montgomery,Commercial,7,2024,2997.63,5.36,299.76,69.1
395,Montgomery,Commercial,8,2024,7925.92,15.09,792.59,88.3
395,Montgomery,Commercial,9,2024,9602.9,20.38,960.29,83.1
395,Montgomery,Commercial,10,2024,9746.64,19.1,974.66,87.7
395,Montgomery,Commercial,11,2024,6997.95,16.03,699.79,77.5
395,Montgomery,Commercial,12,2024,8141.88,15.31,814.19,68.4
396,Rural North,Commercial,1,2023,13058.54,24.41,1305.85,89.9
396,Rural North,Commercial,2,2023,14028.94,30.5,1402.89,63.5
396,Rural North,Commercial,3,2023,9754.05,24.44,975.4,91.4
396,Rural North,Commercial,4,2023,15514.48,38.74,1551.45,52.4
396,Rural North,Commercial,5,2023,7985.57,20.51,798.56,72.2
396,Rural North,Commercial,6,2023,15954.2,31.16,1595.42,41.9
396,Rural North,Commercial,7,2023,2763.42,7.61,276.34,96.5
396,Rural North,Commercial,8,2023,5651.4,15.29,565.14,55.5
396,Rural North,Commercial,9,2023,15560.19,35.37,1556.02,53.5
396,Rural North,Commercial,10,2023,13110.18,27.43,1311.02,51.6
396,Rural North,Commercial,11,2023,787.34,1.62,78.73,78.0
396,Rural North,Commercial,12,2023,3758.45,6.39,375.85,79.1
396,Rural North,Commercial,1,2024,17010.22,45.21,1701.02,72.7
396,Rural North,Commercial,2,2024,16138.94,31.09,1613.89,79.9
396,Rural North,Commercial,3,2024,12779.36,32.67,1277.94,39.7
396,Rural North,Commercial,4,2024,11181.52,19.75,1118.15,82.2
396,Rural North,Commercial,5,2024,6199.65,14.52,619.97,103.4
396,Rural North,Commercial,6,2024,5533.96,12.35,553.4,50.9
396,Rural North,Commercial,7,2024,11909.79,22.75,1190.98,53.6
396,Rural North,Commercial,8,2024,8382.93,22.09,838.29,95.1
396,Rural North,Commercial,9,2024,10492.39,21.21,1049.24,71.3
396,Rural North,Commercial,10,2024,6244.37,13.53,624.44,94.0
396,Rural North,Commercial,11,2024,1900.43,4.95,190.04,86.6
396,Rural North,Commercial,12,2024,18968.04,36.65,1896.8,83.2
397,Huntsville,Commercial,1,2023,6809.91,15.42,680.99,72.6
397,Huntsville,Commercial,2,2023,5598.1,12.13,559.81,65.2
397,Huntsville,Commercial,3,2023,8588.88,17.15,858.89,85.2
397,Huntsville,Commercial,4,2023,16053.87,41.88,1605.39,45.7
397,Huntsville,Commercial,5,2023,4195.23,10.45,419.52,99.5
397,Huntsville,Commercial,6,2023,8285.68,14.9,828.57,76.6
397,Huntsville,Commercial,7,2023,10506.48,28.52,1050.65,72.2
397,Huntsville,Commercial,8,2023,17875.78,33.26,1787.58,82.4
397,Huntsville,Commercial,9,2023,5762.0,13.88,576.2,69.6
397,Huntsville,Commercial,10,2023,7282.34,14.29,728.23,63.3
397,Huntsville,Commercial,11,2023,16447.44,32.65,1644.74,76.9
397,Huntsville,Commercial,12,2023,2147.5,4.09,214.75,81.1
397,Huntsville,Commercial,1,2024,15195.21,37.51,1519.52,90.9
397,Huntsville,Commercial,2,2024,4200.95,7.41,420.09,58.4
397,Huntsville,Commercial,3,2024,15136.61,29.25,1513.66,50.6
397,Huntsville,Commercial,4,2024,9854.59,18.63,985.46,66.5
397,Huntsville,Commercial,5,2024,14568.22,31.43,1456.82,59.2
397,Huntsville,Commercial,6,2024,4017.66,10.03,401.77,84.3
397,Huntsville,Commercial,7,2024,11977.58,20.01,1197.76,95.4
397,Huntsville,Commercial,8,2024,10364.64,25.98,1036.46,80.2
397,Huntsville,Commercial,9,2024,13245.58,33.31,1324.56,54.4
397,Huntsville,Commercial,10,2024,3601.74,9.35,360.17,55.7
397,Huntsville,Commercial,11,2024,5428.44,11.67,542.84,87.6
397,Huntsville,Commercial,12,2024,15148.43,32.93,1514.84,83.3
398,Huntsville,Industrial,1,2023,21900.37,51.14,2190.04,76.3
398,Huntsville,Industrial,2,2023,20275.72,41.89,2027.57,100.4
398,Huntsville,Industrial,3,2023,27745.92,48.1,2774.59,66.2
398,Huntsville,Industrial,4,2023,25544.01,50.82,2554.4,93.4
398,Huntsville,Industrial,5,2023,23251.97,45.86,2325.2,80.8
398,Huntsville,Industrial,6,2023,21766.36,56.15,2176.64,52.8
398,Huntsville,Industrial,7,2023,12146.58,25.16,1214.66,86.7
398,Huntsville,Industrial,8,2023,14498.1,25.3,1449.81,54.2
398,Huntsville,Industrial,9,2023,9622.65,22.6,962.26,67.9
398,Huntsville,Industrial,10,2023,21871.68,58.86,2187.17,81.8
398,Huntsville,Industrial,11,2023,24252.98,62.8,2425.3,69.1
398,Huntsville,Industrial,12,2023,20536.4,52.7,2053.64,87.7
398,Huntsville,Industrial,1,2024,22319.89,60.09,2231.99,66.2
398,Huntsville,Industrial,2,2024,21498.22,55.7,2149.82,45.2
398,Huntsville,Industrial,3,2024,20000.62,46.81,2000.06,65.7
398,Huntsville,Industrial,4,2024,27592.88,51.73,2759.29,60.3
398,Huntsville,Industrial,5,2024,20583.39,37.44,2058.34,68.6
398,Huntsville,Industrial,6,2024,17208.87,31.29,1720.89,80.7
398,Huntsville,Industrial,7,2024,17908.98,36.38,1790.9,102.8
398,Huntsville,Industrial,8,2024,10127.04,19.71,1012.7,84.5
398,Huntsville,Industrial,9,2024,19576.03,41.3,1957.6,74.2
398,Huntsville,Industrial,10,2024,21510.61,51.5,2151.06,90.0
398,Huntsville,Industrial,11,2024,21325.37,53.85,2132.54,90.0
398,Huntsville,Industrial,12,2024,20232.01,51.35,2023.2,59.5
399,Rural South,Residential,1,2023,754.28,2.01,90.51,92.3
399,Rural South,Residential,2,2023,853.41,2.13,102.41,58.8
399,Rural South,Residential,3,2023,4297.27,9.01,515.67,80.0
399,Rural South,Residential,4,2023,2654.37,6.86,318.52,71.5
399,Rural South,Residential,5,2023,291.65,0.56,35.0,75.1
399,Rural South,Residential,6,2023,4432.83,9.79,531.94,68.9
399,Rural South,Residential,7,2023,4691.22,12.01,562.95,67.0
399,Rural South,Residential,8,2023,9531.54,20.35,1143.78,100.3
399,Rural South,Residential,9,2023,3082.03,5.36,369.84,56.6
399,Rural South,Residential,10,2023,6091.04,16.57,730.92,78.9
399,Rural South,Residential,11,2023,3958.34,9.42,475.0,65.2
399,Rural South,Residential,12,2023,537.73,1.0,64.53,69.8
399,Rural South,Residential,1,2024,2721.0,5.49,326.52,56.3
399,Rural South,Residential,2,2024,703.33,1.87,84.4,56.2
399,Rural South,Residential,3,2024,1377.82,3.77,165.34,73.5
399,Rural South,Residential,4,2024,3737.17,8.94,448.46,83.9
399,Rural South,Residential,5,2024,5004.57,11.93,600.55,52.8
399,Rural South,Residential,6,2024,7520.43,19.12,902.45,65.3
399,Rural South,Residential,7,2024,1658.96,4.22,199.07,79.0
399,Rural South,Residential,8,2024,485.01,0.97,58.2,80.4
399,Rural South,Residential,9,2024,3936.96,9.81,472.44,63.6
399,Rural South,Residential,10,2024,281.37,0.58,33.76,72.7
399,Rural South,Residential,11,2024,5991.36,13.05,718.96,68.0
399,Rural South,Residential,12,2024,1343.48,3.24,161.22,59.7
400,Birmingham,Industrial,1,2023,15452.43,40.5,1545.24,54.7
400,Birmingham,Industrial,2,2023,16484.68,39.72,1648.47,98.9
400,Birmingham,Industrial,3,2023,23454.54,52.66,2345.45,94.2
400,Birmingham,Industrial,4,2023,15249.25,34.23,1524.92,45.8
400,Birmingham,Industrial,5,2023,21581.91,58.43,2158.19,102.8
400,Birmingham,Industrial,6,2023,17573.32,31.51,1757.33,76.5
400,Birmingham,Industrial,7,2023,12152.32,27.89,1215.23,75.4
400,Birmingham,Industrial,8,2023,19375.06,52.29,1937.51,43.6
400,Birmingham,Industrial,9,2023,14813.32,29.55,1481.33,58.2
400,Birmingham,Industrial,10,2023,12101.37,32.73,1210.14,64.1
400,Birmingham,Industrial,11,2023,22543.85,55.63,2254.39,65.5
400,Birmingham,Industrial,12,2023,25742.45,51.97,2574.24,69.6
400,Birmingham,Industrial,1,2024,21631.09,51.1,2163.11,82.5
400,Birmingham,Industrial,2,2024,27669.4,76.17,2766.94,64.3
400,Birmingham,Industrial,3,2024,22211.8,45.97,2221.18,60.8
400,Birmingham,Industrial,4,2024,28610.48,63.38,2861.05,59.4
400,Birmingham,Industrial,5,2024,21918.38,37.82,2191.84,98.4
400,Birmingham,Industrial,6,2024,14017.39,32.86,1401.74,83.9
400,Birmingham,Industrial,7,2024,15036.1,33.66,1503.61,109.9
400,Birmingham,Industrial,8,2024,10543.14,20.05,1054.31,52.2
400,Birmingham,Industrial,9,2024,14392.39,32.42,1439.24,58.7
400,Birmingham,Industrial,10,2024,22604.35,52.51,2260.43,102.0
400,Birmingham,Industrial,11,2024,25775.65,61.91,2577.56,78.5
400,Birmingham,Industrial,12,2024,20047.91,47.4,2004.79,65.9
401,Mobile,Industrial,1,2023,21955.36,47.78,2195.54,71.9
401,Mobile,Industrial,2,2023,20947.05,57.82,2094.71,63.9
401,Mobile,Industrial,3,2023,13990.86,28.01,1399.09,75.4
401,Mobile,Industrial,4,2023,20016.85,41.05,2001.68,66.1
401,Mobile,Industrial,5,2023,16167.45,36.76,1616.74,83.4
401,Mobile,Industrial,6,2023,22274.74,58.0,2227.47,103.1
401,Mobile,Industrial,7,2023,26904.65,51.44,2690.46,57.1
401,Mobile,Industrial,8,2023,19045.87,44.36,1904.59,54.5
401,Mobile,Industrial,9,2023,10803.82,29.68,1080.38,107.9
401,Mobile,Industrial,10,2023,27401.48,56.39,2740.15,65.6
401,Mobile,Industrial,11,2023,26216.88,51.26,2621.69,95.9
401,Mobile,Industrial,12,2023,10397.68,21.16,1039.77,87.8
401,Mobile,Industrial,1,2024,17541.73,35.29,1754.17,80.7
401,Mobile,Industrial,2,2024,35049.31,94.24,3504.93,98.8
401,Mobile,Industrial,3,2024,19358.94,45.38,1935.89,96.3
401,Mobile,Industrial,4,2024,10389.44,19.18,1038.94,82.6
401,Mobile,Industrial,5,2024,22637.38,47.73,2263.74,85.6
401,Mobile,Industrial,6,2024,17457.57,39.45,1745.76,80.7
401,Mobile,Industrial,7,2024,24279.86,55.92,2427.99,40.2
401,Mobile,Industrial,8,2024,18419.12,33.24,1841.91,61.5
401,Mobile,Industrial,9,2024,23310.7,44.69,2331.07,95.7
401,Mobile,Industrial,10,2024,16940.74,42.85,1694.07,58.7
401,Mobile,Industrial,11,2024,20585.82,52.08,2058.58,57.7
401,Mobile,Industrial,12,2024,18867.84,33.21,1886.78,70.0
402,Huntsville,Industrial,1,2023,22900.51,56.89,2290.05,79.7
402,Huntsville,Industrial,2,2023,20806.98,57.79,2080.7,99.6
402,Huntsville,Industrial,3,2023,21348.65,36.29,2134.86,68.7
402,Huntsville,Industrial,4,2023,18524.05,50.98,1852.4,63.5
402,Huntsville,Industrial,5,2023,14906.82,31.34,1490.68,54.2
402,Huntsville,Industrial,6,2023,25671.16,44.18,2567.12,64.2
402,Huntsville,Industrial,7,2023,21579.58,56.16,2157.96,70.5
402,Huntsville,Industrial,8,2023,19853.88,50.74,1985.39,92.3
402,Huntsville,Industrial,9,2023,20883.28,43.3,2088.33,61.2
402,Huntsville,Industrial,10,2023,17179.44,41.76,1717.94,87.9
402,Huntsville,Industrial,11,2023,22415.89,43.43,2241.59,88.8
402,Huntsville,Industrial,12,2023,18807.49,36.5,1880.75,54.1
402,Huntsville,Industrial,1,2024,22533.24,50.95,2253.32,78.8
402,Huntsville,Industrial,2,2024,21395.04,45.74,2139.5,54.3
402,Huntsville,Industrial,3,2024,16798.92,34.04,1679.89,60.9
402,Huntsville,Industrial,4,2024,21996.83,39.15,2199.68,81.5
402,Huntsville,Industrial,5,2024,19782.56,54.16,1978.26,89.5
402,Huntsville,Industrial,6,2024,27453.56,49.13,2745.36,80.3
402,Huntsville,Industrial,7,2024,23355.36,62.28,2335.54,66.9
402,Huntsville,Industrial,8,2024,16372.86,30.14,1637.29,90.1
402,Huntsville,Industrial,9,2024,15626.29,29.75,1562.63,85.5
402,Huntsville,Industrial,10,2024,28597.36,70.89,2859.74,84.8
402,Huntsville,Industrial,11,2024,19595.34,33.68,1959.53,54.9
402,Huntsville,Industrial,12,2024,20816.51,49.17,2081.65,90.1
403,Rural North,Industrial,1,2023,19105.2,36.79,1910.52,90.3
403,Rural North,Industrial,2,2023,21825.12,53.41,2182.51,79.4
403,Rural North,Industrial,3,2023,18416.06,45.31,1841.61,53.2
403,Rural North,Industrial,4,2023,17874.45,40.34,1787.44,68.5
403,Rural North,Industrial,5,2023,22877.2,41.7,2287.72,74.8
403,Rural North,Industrial,6,2023,25415.84,45.04,2541.58,79.2
403,Rural North,Industrial,7,2023,17478.25,47.05,1747.83,62.8
403,Rural North,Industrial,8,2023,16983.13,29.14,1698.31,77.4
403,Rural North,Industrial,9,2023,18136.03,42.76,1813.6,58.9
403,Rural North,Industrial,10,2023,25033.58,49.35,2503.36,77.3
403,Rural North,Industrial,11,2023,21373.6,37.41,2137.36,62.7
403,Rural North,Industrial,12,2023,14792.01,31.3,1479.2,72.6
403,Rural North,Industrial,1,2024,9858.92,19.25,985.89,86.7
403,Rural North,Industrial,2,2024,16479.88,33.92,1647.99,71.0
403,Rural North,Industrial,3,2024,22134.6,58.61,2213.46,71.6
403,Rural North,Industrial,4,2024,14158.13,24.03,1415.81,97.6
403,Rural North,Industrial,5,2024,12337.09,27.43,1233.71,41.5
